Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
30721,32457,Directed,30721_32457,,,4040,172370914,640197,556220,1201109,240391,1471901
34492,33830,Directed,34492_33830,,,1,80930,210,160,6550,4721,620
30466,31995,Directed,30466_31995,,,1,51700,183,96,946,1825,243
34057,30423,Directed,34057_30423,,,2,76571,333,317,32,3430,488
30466,31454,Directed,30466_31454,,,1267,58293190,208486,185685,512076,72093,277544
30299,33105,Directed,30299_33105,,,742,196183348,0,0,169288972,127510,248947
32337,34653,Directed,32337_34653,,,31,1777683,162,125,978885,1734,2630
32769,35478,Directed,32769_35478,,,44,72675,114,28,2172,1760,2239
34254,31454,Directed,34254_31454,,,436,16138400,64650,49944,300,15333,68857
30559,34614,Directed,30559_34614,,,3265,124759851,462657,378986,874023,74418,296076
30299,35478,Directed,30299_35478,,,816,9200297,13000,6065,1427127,36504,72384
31659,31650,Directed,31659_31650,,,1,5600,0,0,2970,547,85
34474,32214,Directed,34474_32214,,,13,41330,126,31,1955,720,386
31295,34057,Directed,31295_34057,,,162,7029649,26358,24175,5282,35154,41887
31123,31057,Directed,31123_31057,,,2042,57124204,209792,167949,44014,39112,167797
30113,35257,Directed,30113_35257,,,1020,1336300,5550,1905,111490,3361,23626
30559,33667,Directed,30559_33667,,,1,42380,157,154,2774,2437,367
35991,30299,Directed,35991_30299,,,26,407845,864,309,42272,5214,1989
31703,30268,Directed,31703_30268,,,1,15460,0,0,900,951,190
31007,31517,Directed,31007_31517,,,60,110045,439,153,1670,7093,3521
32784,34273,Directed,32784_34273,,,16,52211,136,57,165,678,505
33792,30157,Directed,33792_30157,,,107,1849272,7868,3562,3285,805,3551
30868,30167,Directed,30868_30167,,,1,15500,0,0,11993,911,162
31454,31295,Directed,31454_31295,,,3316,160616709,613949,549650,112630,97614,434628
31703,33198,Directed,31703_33198,,,3697,67105906,256285,187995,20152,118170,604805
35887,33579,Directed,35887_33579,,,5,16400,45,25,15,338,150
30194,34524,Directed,30194_34524,,,1079,40291499,150687,116814,12063,26634,153079
30559,30666,Directed,30559_30666,,,2715,37838056,150332,116147,687686,4191,92685
35356,31066,Directed,35356_31066,,,1,18500,0,0,1159,431,78
30852,35412,Directed,30852_35412,,,1900,23726401,95615,57241,11887,16622,130538
32149,33198,Directed,32149_33198,,,1,30000,0,0,320,771,121
34986,32467,Directed,34986_32467,,,6,203810,824,762,302,1068,270
30245,34464,Directed,30245_34464,,,3,16836,0,0,4154,170,79
31003,33044,Directed,31003_33044,,,257,22835028,0,0,13040148,8140,16902
32467,30198,Directed,32467_30198,,,1335,24625082,108698,95868,73,41039,183675
30020,33873,Directed,30020_33873,,,4,13200,12,3,1736,852,414
33198,30397,Directed,33198_30397,,,3728,124188885,524619,417851,1011658,56744,352884
31464,33873,Directed,31464_33873,,,1,5250,2,0,19,222,56
30247,30299,Directed,30247_30299,,,2,94000,0,0,26600,485,198
32575,33195,Directed,32575_33195,,,363,14563500,55511,50839,486244,56028,88915
34627,35257,Directed,34627_35257,,,20,23750,117,32,33,389,509
35887,33710,Directed,35887_33710,,,122,228775,789,255,6376,1334,2264
30721,31267,Directed,30721_31267,,,3,89129,100,67,21023,2072,347
30693,30852,Directed,30693_30852,,,6016,127611416,485655,354133,702864,70627,488613
31453,30469,Directed,31453_30469,,,1,18500,0,0,1460,1005,180
33244,31150,Directed,33244_31150,,,183,657640,76,56,43670,4394,20220
34119,34167,Directed,34119_34167,,,2,2186,10,0,73,314,129
32337,32457,Directed,32337_32457,,,647,82520151,484,370,52843454,98524,160740
30198,31921,Directed,30198_31921,,,1,35940,144,136,30,1502,215
32365,32070,Directed,32365_32070,,,247,864500,0,0,457424,876,7748
34696,33244,Directed,34696_33244,,,251,14279632,0,0,6704570,6006,20020
30325,30194,Directed,30325_30194,,,8106,265947614,975578,777705,7052352,142318,710380
34512,35412,Directed,34512_35412,,,1,7245,0,0,7245,519,140
33486,30620,Directed,33486_30620,,,1,17800,76,73,1429,276,58
30436,30397,Directed,30436_30397,,,707,32043850,118492,104606,61759,43148,127436
31550,31517,Directed,31550_31517,,,3,81658,0,0,29815,1580,403
32365,33342,Directed,32365_33342,,,3,170970,0,0,46842,576,267
32855,35798,Directed,32855_35798,,,13,19800,48,24,2620,172,159
32615,32676,Directed,32615_32676,,,1,3000,9,0,15,107,41
31423,32070,Directed,31423_32070,,,4,738646,50,30,36881,1778,471
30693,34783,Directed,30693_34783,,,1,53999,0,0,4542,380,67
30408,33105,Directed,30408_33105,,,2,210749,0,0,97760,822,137
32365,34100,Directed,32365_34100,,,958,8728450,37578,24379,698,2838,38858
33970,33806,Directed,33970_33806,,,368,1094560,2933,1209,104280,11502,20296
36133,30476,Directed,36133_30476,,,1,5600,0,0,584,947,135
34100,35412,Directed,34100_35412,,,626,7725530,31342,19210,26735,7756,54756
35124,33381,Directed,35124_33381,,,5,8420,35,11,52,180,128
31650,32134,Directed,31650_32134,,,29,2975645,8642,7579,343635,7944,14165
31454,34100,Directed,31454_34100,,,5412,220175642,810282,702517,744716,114513,652396
34057,30559,Directed,34057_30559,,,12369,200105020,666014,512300,6374182,15300,493861
30424,32547,Directed,30424_32547,,,1,3500,0,0,1574,153,65
32621,30299,Directed,32621_30299,,,1,47000,0,0,14020,376,78
31833,35504,Directed,31833_35504,,,6,162000,0,0,47001,1437,378
30397,30980,Directed,30397_30980,,,3351,44777928,167125,138445,155,3392,77052
30325,30408,Directed,30325_30408,,,5,106424,416,350,12282,1766,542
30003,31535,Directed,30003_31535,,,2,6400,18,6,2,124,53
31517,31859,Directed,31517_31859,,,35,214468,1139,805,800,4644,2600
33244,33342,Directed,33244_33342,,,1524,69849860,50492,43255,35729116,40069,123255
34512,31703,Directed,34512_31703,,,224,20273290,0,0,7908322,17560,21852
31057,34092,Directed,31057_34092,,,1661,19335370,79606,60516,39155,7714,65248
33244,32206,Directed,33244_32206,,,309,31193652,0,0,14374340,23560,31179
30647,33244,Directed,30647_33244,,,1156,49068851,39251,29892,25313334,31717,111585
35165,31057,Directed,35165_31057,,,98,5420000,20,0,3021205,4194,7400
33970,33111,Directed,33970_33111,,,61,159550,512,107,26721,5299,3492
30529,34576,Directed,30529_34576,,,247,13401438,145,49,3348716,4806,12125
32704,34805,Directed,32704_34805,,,3,12140,17,16,3304,504,201
33198,34100,Directed,33198_34100,,,959,20678808,69149,53990,943,45667,129456
34877,30647,Directed,34877_30647,,,1,5600,0,0,2984,855,125
30299,30620,Directed,30299_30620,,,1,47000,0,0,22292,1964,354
30194,32575,Directed,30194_32575,,,15259,687759268,2192154,1869905,55872084,345447,2538726
35504,30299,Directed,35504_30299,,,8,216000,0,0,26764,2450,785
34614,30436,Directed,34614_30436,,,1069,14511251,53737,45798,168,10217,92925
30070,30015,Directed,30070_30015,,,3,2190,11,4,68,216,135
32195,30113,Directed,32195_30113,,,1280,3960378,10815,3964,3484,14994,68698
30819,31871,Directed,30819_31871,,,1,21226,0,0,740,273,39
32134,33044,Directed,32134_33044,,,2,505900,0,0,54610,8766,957
30620,31453,Directed,30620_31453,,,1,47000,0,0,22292,1304,252
34922,30466,Directed,34922_30466,,,809,11167448,45863,34750,615,16146,72203
31049,30194,Directed,31049_30194,,,1045,14204536,62099,34536,1598,7538,45610
34877,31295,Directed,34877_31295,,,9,196800,0,0,83259,6240,932
33342,30852,Directed,33342_30852,,,3983,120711573,500322,341202,135398,70427,357368
32228,31637,Directed,32228_31637,,,1,34446,126,116,7500,704,93
30397,35249,Directed,30397_35249,,,3292,59430180,228595,178591,138027,18955,124570
30977,31233,Directed,30977_31233,,,5,261116,848,693,444,4401,684
30615,31035,Directed,30615_31035,,,1,30000,0,0,2497,1133,145
34027,30529,Directed,34027_30529,,,162,5602032,22392,15142,3103,14729,23919
35165,30559,Directed,35165_30559,,,33,3273000,0,0,1993906,24999,8691
31086,34877,Directed,31086_34877,,,8,252757,0,0,110869,5800,1172
32633,32252,Directed,32633_32252,,,1,1850,6,0,53,57,17
31703,30476,Directed,31703_30476,,,19,730902,2641,2225,29547,17353,3893
33196,32676,Directed,33196_32676,,,28,38075,143,71,975,2397,1766
30868,35096,Directed,30868_35096,,,3,220878,224,124,35572,1376,270
30194,32511,Directed,30194_32511,,,634,9490250,41686,26251,3288,3597,48102
31525,34614,Directed,31525_34614,,,1343,10130249,40290,23359,1442,2400,63120
33198,32457,Directed,33198_32457,,,1249,33180509,121828,99109,200710,94152,260031
32211,30666,Directed,32211_30666,,,1443,52348849,220836,205440,369,24804,196681
33434,33369,Directed,33434_33369,,,75,127900,477,201,2900,1129,2377
30868,30693,Directed,30868_30693,,,6,144946,360,282,16765,1745,391
32214,32868,Directed,32214_32868,,,44,138586,388,114,1722,1319,1327
32211,33044,Directed,32211_33044,,,694,40874620,50084,45610,9769893,56840,130878
32134,33244,Directed,32134_33244,,,22,4720419,0,0,2368021,20874,9640
31136,30146,Directed,31136_30146,,,49,4632448,0,0,1307119,2145,1668
31703,30257,Directed,31703_30257,,,2905,31523651,117988,69254,525052,11824,118687
31453,33277,Directed,31453_33277,,,9,230941,914,894,737,3331,902
34576,33044,Directed,34576_33044,,,1,104434,0,0,42829,544,134
31545,32523,Directed,31545_32523,,,210,345749,1197,370,12033,1344,7680
30647,30559,Directed,30647_30559,,,159,6096869,25647,22798,52070,40424,43714
30070,31445,Directed,30070_31445,,,9,60974,241,76,9276,3642,1417
30852,30397,Directed,30852_30397,,,18759,615371512,2526988,1938295,765726,212095,1603173
30977,33244,Directed,30977_33244,,,4336,168273310,204969,151959,80812826,85999,342091
32457,31454,Directed,32457_31454,,,784,29669251,115957,100002,45126,117360,221994
31895,34745,Directed,31895_34745,,,2,7000,0,0,2968,672,237
33105,31834,Directed,33105_31834,,,579,7365500,28946,15285,5798,19652,53746
32841,30082,Directed,32841_30082,,,1415,1751320,7442,2929,12663,589,13590
30466,30135,Directed,30466_30135,,,4,165943,649,605,2010,8264,1191
32457,31123,Directed,32457_31123,,,368,12549887,48980,39979,104250,55453,73324
31454,31140,Directed,31454_31140,,,1,36700,137,127,745,988,154
35478,32807,Directed,35478_32807,,,43,954205,51,17,146611,2831,1721
33342,31714,Directed,33342_31714,,,742,20832948,92217,78077,524,30758,113135
34512,34275,Directed,34512_34275,,,11,197500,0,0,1800,292,588
35096,30198,Directed,35096_30198,,,7,307599,340,270,97482,1674,495
32575,30185,Directed,32575_30185,,,1,57297,216,184,256,1514,207
31454,31714,Directed,31454_31714,,,1383,50980160,188952,143654,52838,4123,44067
32134,34057,Directed,32134_34057,,,732,48644680,152491,135324,2178210,62472,223159
31295,33244,Directed,31295_33244,,,2235,159749841,165366,119358,58047164,92700,205636
32279,31234,Directed,32279_31234,,,29,38184,136,21,340,180,1530
30819,30852,Directed,30819_30852,,,1,40470,160,130,4500,553,80
31453,34100,Directed,31453_34100,,,2956,100870435,399845,344426,669014,128818,501545
32772,30070,Directed,32772_30070,,,1588,2059081,7979,3136,22512,1073,17883
33038,34653,Directed,33038_34653,,,1,4399,0,0,4399,632,85
31714,30146,Directed,31714_30146,,,3,81955,0,0,22005,1123,195
30559,30852,Directed,30559_30852,,,2147,88113206,333721,305217,986611,143710,571853
33342,34614,Directed,33342_34614,,,1,20334,54,36,3000,1246,183
32807,30113,Directed,32807_30113,,,243,572023,1794,927,34019,5858,11629
30325,30423,Directed,30325_30423,,,3382,92105990,361300,313365,230908,114700,344316
34819,31995,Directed,34819_31995,,,5,493093,0,0,55966,4452,1003
31703,33667,Directed,31703_33667,,,6057,97593538,358189,227529,12766,33088,348752
30349,35725,Directed,30349_35725,,,3,5272,23,7,360,397,143
30852,34614,Directed,30852_34614,,,2019,84978495,316545,265824,348682,194005,519278
32448,33044,Directed,32448_33044,,,250,20230516,0,0,6138067,6149,17687
30245,35853,Directed,30245_35853,,,257,341160,1381,284,21841,364,2268
33873,31535,Directed,33873_31535,,,690,2071971,5750,2165,123688,10735,24370
30194,34783,Directed,30194_34783,,,2561,28753480,119656,82806,18794,13101,141949
35478,30304,Directed,35478_30304,,,43,326200,1290,633,587,1974,1804
34704,34100,Directed,34704_34100,,,1446,12844200,55140,34290,9798,2556,47029
30070,31555,Directed,30070_31555,,,16,139300,427,396,7807,2200,852
35074,31049,Directed,35074_31049,,,1,40048,160,143,4407,386,56
34685,30599,Directed,34685_30599,,,2,104795,304,48,11294,676,152
31517,31327,Directed,31517_31327,,,1,3000,9,0,300,83,81
34119,32784,Directed,34119_32784,,,4,12118,32,21,600,509,245
31895,30189,Directed,31895_30189,,,2,76739,50,39,20044,1373,228
33369,30241,Directed,33369_30241,,,3,10375,0,0,2107,216,90
30977,32323,Directed,30977_32323,,,354,3628320,15717,12971,1022,9893,36093
32575,32337,Directed,32575_32337,,,1432,178795925,34402,28149,104078003,224899,290844
30721,34231,Directed,30721_34231,,,949,6846680,32544,14190,3576,4322,74466
32896,31049,Directed,32896_31049,,,3,62703,253,229,320,1152,201
32853,31336,Directed,32853_31336,,,8,14600,63,34,45,768,399
35525,32457,Directed,35525_32457,,,1,3500,0,0,2488,43,18
30299,32294,Directed,30299_32294,,,20,150000,135,63,78659,3120,1209
32211,31638,Directed,32211_31638,,,1870,23418431,97214,70242,13280,9563,120273
31057,30431,Directed,31057_30431,,,2883,45837000,153767,113251,80111,5489,70190
33851,30325,Directed,33851_30325,,,3626,96217069,362321,293955,220109,71775,281285
30194,33316,Directed,30194_33316,,,1729,64542450,241782,176624,3182,9915,143019
31986,32337,Directed,31986_32337,,,212,17745457,223,171,10206006,5538,8716
30325,31267,Directed,30325_31267,,,1121,28580108,123106,105362,24095,52080,146719
33873,32774,Directed,33873_32774,,,5,12400,45,16,8,264,124
30416,34627,Directed,30416_34627,,,3,3750,18,13,700,371,172
35165,30194,Directed,35165_30194,,,136,13381932,0,0,7791872,22626,18195
32676,34816,Directed,32676_34816,,,158,265838,803,258,5977,924,2470
35160,35250,Directed,35160_35250,,,67,84500,337,34,4332,175,394
35124,30184,Directed,35124_30184,,,13,41334,111,15,1183,873,500
30325,30599,Directed,30325_30599,,,463,7907275,29526,23777,25,27075,60495
30194,34945,Directed,30194_34945,,,1,51500,188,185,2470,2225,298
30913,35579,Directed,30913_35579,,,1,6928,37,19,115,51,34
33044,31423,Directed,33044_31423,,,191,15475757,136,128,7369547,10571,14034
32721,30243,Directed,32721_30243,,,26,32102,130,27,3478,662,582
32982,32457,Directed,32982_32457,,,720,34090700,125338,107817,553,98189,206998
30255,32575,Directed,30255_32575,,,6,1604520,0,0,128106,3606,1341
34601,30299,Directed,34601_30299,,,121,2965876,33,19,476576,3443,6349
30423,30397,Directed,30423_30397,,,2040,74536905,304897,246672,150157,35772,213095
33277,30194,Directed,33277_30194,,,1005,12293520,49914,35963,1591,20515,101724
30868,33667,Directed,30868_33667,,,6,302818,310,154,42950,1718,420
34489,30559,Directed,34489_30559,,,1033,18377443,78430,55969,23469,3192,53325
30304,35257,Directed,30304_35257,,,20,22560,102,37,744,290,485
33360,30581,Directed,33360_30581,,,1,550000,0,0,188100,1323,0
31453,34945,Directed,31453_34945,,,2,73325,297,262,33,4140,515
30405,32709,Directed,30405_32709,,,2,4775,0,0,935,58,28
31057,33195,Directed,31057_33195,,,2961,124347553,461679,388911,277250,34013,223207
30299,31406,Directed,30299_31406,,,5,61790,27,19,45100,2175,486
34614,32280,Directed,34614_32280,,,2267,29711821,90101,65357,2320825,10904,85082
32575,32982,Directed,32575_32982,,,1417,70966690,259365,228570,371829,130750,461213
34100,34524,Directed,34100_34524,,,2520,64334790,123903,76269,6143437,15444,106427
30325,31603,Directed,30325_31603,,,761,11977655,44349,39703,700,24912,110759
35085,32807,Directed,35085_32807,,,94,196600,651,182,995,1593,3041
34653,31123,Directed,34653_31123,,,676,24929196,91989,67894,193439,10530,36267
32211,34100,Directed,32211_34100,,,2037,86097120,322021,288823,305384,100096,512933
30977,33105,Directed,30977_33105,,,6891,119522767,383452,220574,14876643,65032,322845
31123,32467,Directed,31123_32467,,,1126,51935200,192506,146165,65988,40296,154305
30113,32807,Directed,30113_32807,,,309,1360639,2150,1035,167699,8080,14185
31295,31650,Directed,31295_31650,,,3263,131647914,502512,398523,344285,73338,287875
35153,33461,Directed,35153_33461,,,1,5600,0,0,879,202,35
30073,35508,Directed,30073_35508,,,9,127000,95,15,99928,54,106
33198,33038,Directed,33198_33038,,,1,5600,0,0,49,855,120
33055,34477,Directed,33055_34477,,,117,286350,889,337,24,364,2007
31517,31007,Directed,31517_31007,,,76,159808,476,117,42833,9169,4663
34819,30194,Directed,34819_30194,,,735,37553746,138132,124845,61685,28162,207988
32720,31511,Directed,32720_31511,,,3,9150,27,7,632,134,69
31986,30599,Directed,31986_30599,,,1,44758,0,0,4000,646,90
30194,30559,Directed,30194_30559,,,4057,194781347,564969,509670,23457309,175988,847331
31703,31995,Directed,31703_31995,,,3179,43823561,159593,109081,53004,22382,236273
35478,31845,Directed,35478_31845,,,6,20900,82,33,3500,1336,633
33038,31274,Directed,33038_31274,,,5,137590,0,0,71882,5685,816
32815,36340,Directed,32815_36340,,,5,9250,30,0,328,105,106
33369,30405,Directed,33369_30405,,,9,20125,0,0,2225,556,288
32815,31484,Directed,32815_31484,,,9,16000,54,11,498,329,227
35250,35063,Directed,35250_35063,,,1,27000,0,0,6196,125,50
30581,32575,Directed,30581_32575,,,5,260600,51,20,109991,13494,1379
30852,31714,Directed,30852_31714,,,1946,59036829,239852,202647,29421,82385,262534
30977,33461,Directed,30977_33461,,,1,30000,0,0,12111,418,66
35374,33244,Directed,35374_33244,,,759,6832418,29918,11803,178,1399,18872
30397,31267,Directed,30397_31267,,,2872,84892932,370593,295679,196797,26352,184556
32807,34013,Directed,32807_34013,,,1,7100,0,0,2,466,105
30255,30852,Directed,30255_30852,,,2621,52128536,194776,117266,600,45834,233553
33367,30397,Directed,33367_30397,,,1390,22071800,88786,74962,1154,24687,124200
31445,30237,Directed,31445_30237,,,109,631726,1907,296,54283,11206,9410
33192,30325,Directed,33192_30325,,,3852,122020098,478862,411204,221740,110898,443137
30241,30304,Directed,30241_30304,,,8,16900,48,24,400,292,308
30397,30731,Directed,30397_30731,,,951,12807740,47565,31166,12,3094,37838
30070,32721,Directed,30070_32721,,,1055,1652813,5407,2847,186563,5059,35526
30852,33244,Directed,30852_33244,,,3211,199804746,181211,133576,93261214,139854,364823
30581,31703,Directed,30581_31703,,,1915,31696668,101239,69173,252046,31578,155852
31136,32337,Directed,31136_32337,,,4,128340,497,383,9100,2751,517
31198,34871,Directed,31198_34871,,,94,324300,0,0,21609,768,1492
30559,34489,Directed,30559_34489,,,1021,18174400,77558,53364,29317,3192,48493
31650,31003,Directed,31650_31003,,,1335,17484569,67837,48206,575,10587,50651
33851,30852,Directed,33851_30852,,,718,19611345,72617,60713,94455,63976,103776
34512,30325,Directed,34512_30325,,,206,21406003,828,779,12733805,12427,23111
31612,33244,Directed,31612_33244,,,110,1501000,5600,3690,111,1729,5085
30852,30928,Directed,30852_30928,,,11,360082,1531,1429,446,11103,1958
30194,30155,Directed,30194_30155,,,1288,17479274,76340,42333,6453,3737,30348
34718,32831,Directed,34718_32831,,,2,11200,0,0,633,244,84
30113,35862,Directed,30113_35862,,,1979,2810859,11401,3744,161252,5647,46222
30405,33894,Directed,30405_33894,,,4,4800,24,11,65,197,211
34057,31122,Directed,34057_31122,,,1,59548,0,0,3047,820,105
35165,30325,Directed,35165_30325,,,135,13271000,10,0,8475588,21980,20744
35725,31517,Directed,35725_31517,,,192,369429,1590,607,2758,5830,7840
34942,30009,Directed,34942_30009,,,3274,4246100,16472,6521,15084,694,42026
32598,33044,Directed,32598_33044,,,1,18500,0,0,7539,744,150
33244,31637,Directed,33244_31637,,,1,28870,125,115,2,893,122
32621,35581,Directed,32621_35581,,,17,51000,153,66,6837,593,372
30325,33851,Directed,30325_33851,,,3669,97563286,366456,293950,398606,77220,251907
30397,32951,Directed,30397_32951,,,1299,17515640,64976,55135,17,6539,100599
31423,31612,Directed,31423_31612,,,2,19900,80,67,100,810,143
31453,30135,Directed,31453_30135,,,2,106001,250,198,9543,2678,465
34113,32280,Directed,34113_32280,,,3,28586,110,46,38,147,51
33667,34524,Directed,33667_34524,,,316,19421440,2786,1473,5264633,3352,9129
30747,31430,Directed,30747_31430,,,1,21226,0,0,850,503,79
31057,34027,Directed,31057_34027,,,1794,65482146,255343,199623,41882,21830,152437
30852,30647,Directed,30852_30647,,,5716,112317345,437384,312597,700754,43976,324469
32253,32252,Directed,32253_32252,,,2,3700,12,0,499,20,22
31977,30852,Directed,31977_30852,,,1,61740,224,161,6065,670,89
30397,31982,Directed,30397_31982,,,689,11488820,45439,34836,11,18469,78252
33873,35478,Directed,33873_35478,,,601,2707743,4974,1966,257786,19110,28226
31650,30194,Directed,31650_30194,,,4344,143725047,499214,381082,5840637,126913,519778
33574,31924,Directed,33574_31924,,,40,63000,135,7,320,535,2880
30466,30198,Directed,30466_30198,,,1406,51834051,186018,162874,209067,88862,295743
30070,30070,Directed,30070_30070,,,1,1720,6,0,1537,6,28
32600,33184,Directed,32600_33184,,,1,5600,0,0,718,748,110
32467,31453,Directed,32467_31453,,,5348,307479229,762974,627525,36069360,191701,682954
32709,32807,Directed,32709_32807,,,1,3500,0,0,73,101,42
31997,34828,Directed,31997_34828,,,14,24710,82,48,126,960,651
32337,31423,Directed,32337_31423,,,17,866393,223,215,385023,4477,1265
35502,34524,Directed,35502_34524,,,11,361087,1380,1063,41493,8294,1048
32831,33369,Directed,32831_33369,,,11,38125,0,0,6482,568,322
35412,30693,Directed,35412_30693,,,4,128789,50,50,69414,608,202
32402,32134,Directed,32402_32134,,,7356,210158348,677712,542822,27599083,12312,277992
30136,30194,Directed,30136_30194,,,2487,28056068,117163,85021,7242,7900,82691
31703,31066,Directed,31703_31066,,,7592,119914253,446175,264311,271243,108244,610287
31884,34303,Directed,31884_34303,,,4,13800,0,0,5472,256,248
30721,34945,Directed,30721_34945,,,111,5467600,20186,16964,18629,11851,23216
35412,34430,Directed,35412_34430,,,1,5600,0,0,1600,172,45
30243,32721,Directed,30243_32721,,,13,13757,64,30,222,414,322
34100,34614,Directed,34100_34614,,,432,17411911,67219,60378,65418,44305,115751
30977,30868,Directed,30977_30868,,,958,12702532,48064,34639,4,17994,84900
30194,31423,Directed,30194_31423,,,2075,25337660,103081,84174,2705,19344,184753
34588,30615,Directed,34588_30615,,,3,91670,360,281,271,447,82
32857,30961,Directed,32857_30961,,,23,28464,142,31,216,390,467
33667,33246,Directed,33667_33246,,,248,868000,0,0,270842,876,7526
32467,34275,Directed,32467_34275,,,8,217031,360,165,23555,8184,1433
33970,33196,Directed,33970_33196,,,3,85695,0,0,22849,341,152
30852,30721,Directed,30852_30721,,,30433,893725309,3355924,2476215,1920885,213775,1869718
31454,30994,Directed,31454_30994,,,6,245170,900,644,32,1902,478
35041,34614,Directed,35041_34614,,,2089,14847652,55920,33402,97324,5340,108173
31295,30852,Directed,31295_30852,,,9840,259579860,968969,698923,234739,141144,641003
32070,30194,Directed,32070_30194,,,4,162189,300,280,29111,4896,652
30135,32337,Directed,30135_32337,,,253,18074723,223,138,9272551,12703,22785
31844,30299,Directed,31844_30299,,,306,2249248,2040,724,276701,25333,30249
34057,31703,Directed,34057_31703,,,1294,50038378,205120,179595,681837,148980,366422
31898,30977,Directed,31898_30977,,,4,222994,0,0,30826,612,336
33792,32457,Directed,33792_32457,,,1660,12532751,49840,32721,2701,2798,89917
33667,30977,Directed,33667_30977,,,2126,49235841,183341,143394,234206,75568,235956
34574,31057,Directed,34574_31057,,,2592,38207574,123572,90350,77714,7595,104302
35323,30977,Directed,35323_30977,,,637,6654060,28586,19584,333,13913,50577
33024,31603,Directed,33024_31603,,,2,6900,0,0,958,310,104
31492,31952,Directed,31492_31952,,,35,46900,212,73,1076,1092,1444
34275,34614,Directed,34275_34614,,,1,20334,54,30,2700,1475,235
32211,32457,Directed,32211_32457,,,14608,530108245,1997420,1529701,1666970,105400,987372
35096,30721,Directed,35096_30721,,,930,10399974,30778,14790,1000224,7042,60579
31057,34321,Directed,31057_34321,,,371,12913470,44254,35546,37,16249,39218
30620,30299,Directed,30620_30299,,,3,141000,0,0,78000,3928,1128
30325,31454,Directed,30325_31454,,,2860,105832383,418649,373083,493766,123680,524364
33964,34871,Directed,33964_34871,,,512,1766400,0,0,361526,2880,21395
33044,33728,Directed,33044_33728,,,2,118962,0,0,41930,537,169
32600,30466,Directed,32600_30466,,,365,13406700,50005,39875,204819,22720,60357
32575,30615,Directed,32575_30615,,,2215,52345299,196329,132704,996717,47405,206340
31123,34492,Directed,31123_34492,,,938,20594880,78314,58061,135579,40687,86146
31650,33485,Directed,31650_33485,,,1720,43558117,168453,134631,14255,25536,65305
30299,30599,Directed,30299_30599,,,1,281087,0,0,223020,3344,382
34738,34167,Directed,34738_34167,,,1,5600,0,0,1054,48,17
