id,label,timeset,Airport,City_name,State_name
14524,RIC,,RIC,"Richmond VA",Virginia
15498,UT1,,UT1,"Heber UT",Utah
15030,SUA,,SUA,"Stuart FL",Florida
11008,CIL,,CIL,"Council AK",Alaska
11122,CPR,,CPR,"Casper WY",Wyoming
10052,A39,,A39,"Ptarmigan Lake AK",Alaska
12129,HIB,,HIB,"Hibbing MN",Minnesota
12087,HCR,,HCR,"Holy Cross AK",Alaska
11615,EWB,,EWB,"New Bedford/Fall River MA",Massachusetts
11612,EVV,,EVV,"Evansville IN",Indiana
15680,VZE,,VZE,"Frazer Lake AK",Alaska
14332,PYM,,PYM,"Plymouth MA",Massachusetts
15086,SXQ,,SXQ,"Soldotna AK",Alaska
12124,HHH,,HHH,"Hilton Head SC",South Carolina
11618,EWR,,EWR,"New York NY",New Jersey
11619,EXI,,EXI,"Excursion Inlet AK",Alaska
10141,ABR,,ABR,"Aberdeen SD",South Dakota
10416,AUK,,AUK,"Alakanuk AK",Alaska
10414,AUG,,AUG,"Augusta/Waterville ME",Maine
10785,BTV,,BTV,"Burlington VT",Vermont
14037,PCA,,PCA,"Portage Creek AK",Alaska
10146,ABY,,ABY,"Albany GA",Georgia
14130,PKA,,PKA,"Napaskiak AK",Alaska
14131,PKB,,PKB,"Parkersburg WV",West Virginia
13908,OQI,,OQI,"Vrems AK",Alaska
10006,06A,,06A,"Kizhuyak AK",Alaska
10419,AUO,,AUO,"Auburn AL",Alabama
11941,GLV,,GLV,"Golovin AK",Alaska
11344,DMA,,DMA,"Tucson AZ",Arizona
14965,SQA,,SQA,"Santa Ynez CA",California
10385,AST,,AST,"Astoria/Seaside OR",Oregon
16568,NJ4,,NJ4,"Ocean City NJ",New Jersey
14778,SFZ,,SFZ,"Smithfield RI",Rhode Island
10380,ASN,,ASN,"Talladega AL",Alabama
11227,CYF,,CYF,"Chefornak AK",Alaska
14628,RSJ,,RSJ,"Rosario WA",Washington
10792,BUF,,BUF,"Buffalo NY",New York
15249,TLH,,TLH,"Tallahassee FL",Florida
15248,TLF,,TLF,"Telida AK",Alaska
13204,MCO,,MCO,"Orlando FL",Florida
13203,MCN,,MCN,"Macon GA",Georgia
15323,TRI,,TRI,"Bristol/Johnson City/Kingsport TN",Tennessee
12441,JAC,,JAC,"Jackson WY",Wyoming
10003,03A,,03A,"Granite Mountain AK",Alaska
15245,TLA,,TLA,"Teller AK",Alaska
10756,BRY,,BRY,"Bardstown KY",Kentucky
12448,JAN,,JAN,"Jackson/Vicksburg MS",Mississippi
11086,CNO,,CNO,"Chino CA",California
12235,HUS,,HUS,"Hughes AK",Alaska
15659,VWN,,VWN,"Parker AZ",Arizona
12236,HUT,,HUT,"Hutchinson KS",Kansas
12339,IND,,IND,"Indianapolis IN",Indiana
10157,ACV,,ACV,"Arcata/Eureka CA",California
13409,MNM,,MNM,"Marinette MI",Michigan
12335,IMT,,IMT,"Iron Mountain/Kingsfd MI",Michigan
14120,PIR,,PIR,"Pierre SD",South Dakota
16532,OH9,,OH9,"Medina OH",Ohio
10858,C02,,C02,"Bakersfield CA",California
14627,RSH,,RSH,"Russian Mission AK",Alaska
16536,TOI,,TOI,"Troy AL",Alabama
16537,LA1,,LA1,"Notchitoches LA",Louisiana
16534,FL6,,FL6,"Clewiston FL",Florida
10676,BLV,,BLV,"Belleville IL",Illinois
16102,YKN,,YKN,"Yankton SD",South Dakota
16101,YKM,,YKM,"Yakima WA",Washington
16539,IN4,,IN4,"Indianapolis IN",Indiana
15861,WTK,,WTK,"Noatak AK",Alaska
16561,AZ5,,AZ5,"Springerville AZ",Arizona
15862,WTL,,WTL,"Tuntutuliak AK",Alaska
15656,VWK,,VWK,"Saratoga Springs NY",New York
10562,BFM,,BFM,"Mobile AL",Alabama
10561,BFL,,BFL,"Bakersfield CA",California
12621,KBC,,KBC,"Birch Creek AK",Alaska
15448,UGS,,UGS,"Ugashik AK",Alaska
10243,AKK,,AKK,"Akhiok AK",Alaska
10569,BFT,,BFT,"Beaufort SC",South Carolina
10241,AKI,,AKI,"Akiak AK",Alaska
10247,AKP,,AKP,"Anaktuvuk Pass AK",Alaska
10245,AKN,,AKN,"King Salmon AK",Alaska
12815,KTB,,KTB,"Thorne Bay AK",Alaska
12591,JZM,,JZM,"Hog River AK",Alaska
13768,NUL,,NUL,"Nulato AK",Alaska
10096,A83,,A83,"Petrof Point AK",Alaska
10849,BZN,,BZN,"Bozeman MT",Montana
11531,ELD,,ELD,"El Dorado AR",Arkansas
13767,NUI,,NUI,"Nuiqsut AK",Alaska
11537,ELM,,ELM,"Elmira/Corning NY",New York
11535,ELI,,ELI,"Elim AK",Alaska
14816,SHX,,SHX,"Shageluk AK",Alaska
13111,LUR,,LUR,"Cape Lisburne AK",Alaska
14814,SHV,,SHV,"Shreveport LA",Louisiana
11865,GCC,,GCC,"Gillette WY",Wyoming
14812,SHR,,SHR,"Sheridan WY",Wyoming
13115,LVD,,LVD,"Lime Village AK",Alaska
12007,GTR,,GTR,"Columbus MS",Mississippi
11869,GCN,,GCN,"Grand Canyon AZ",Arizona
14819,SIG,,SIG,"San Juan PR",Puerto Rico
13055,LPS,,LPS,"Lopez Island WA",Washington
10692,BMX,,BMX,"Big Mountain AK",Alaska
13841,OHC,,OHC,"Northeast Cape AK",Alaska
13450,MPV,,MPV,"Montpelier/Barre VT",Vermont
12511,JLN,,JLN,"Joplin MO",Missouri
14711,SCE,,SCE,"State College PA",Pennsylvania
14712,SCF,,SCF,"Phoenix AZ",Arizona
14713,SCH,,SCH,"Schenectady NY",New York
12055,GYY,,GYY,"Chicago IL",Indiana
15785,WLK,,WLK,"Selawik AK",Alaska
14716,SCK,,SCK,"Stockton CA",California
14492,RDU,,RDU,"Raleigh/Durham NC",North Carolina
14718,SCM,,SCM,"Scammon Bay AK",Alaska
12191,HOU,,HOU,"Houston TX",Texas
13502,MTJ,,MTJ,"Montrose/Delta CO",Colorado
13504,MTM,,MTM,"Metlakatla AK",Alaska
12195,HPB,,HPB,"Hooper Bay AK",Alaska
12945,LEX,,LEX,"Lexington KY",Kentucky
12197,HPN,,HPN,"New York NY",New York
13549,MWO,,MWO,"Middletown OH",Ohio
10630,BJC,,BJC,"Broomfield CO",Colorado
12758,KOA,,KOA,"Kona HI",Hawaii
10361,ART,,ART,"Watertown NY",New York
12755,KNW,,KNW,"New Stuyahok AK",Alaska
10834,BYA,,BYA,"Boundary AK",Alaska
10938,CEM,,CEM,"Central AK",Alaska
12549,JRF,,JRF,"Kapolei HI",Hawaii
15838,WQZ,,WQZ,"Chignik Lake AK",Alaska
12944,LEW,,LEW,"Lewiston/Auburn ME",Maine
10930,CEC,,CEC,"Crescent City CA",California
10933,CEF,,CEF,"Chicopee Falls MA",Massachusetts
15447,UGN,,UGN,"Waukegan IL",Illinois
15446,UGI,,UGI,"Uganik AK",Alaska
15444,UGB,,UGB,"Pilot Point AK",Alaska
10194,AFW,,AFW,"Dallas/Fort Worth TX",Texas
12888,LAR,,LAR,"Laramie WY",Wyoming
12889,LAS,,LAS,"Las Vegas NV",Nevada
13940,ORT,,ORT,"Northway AK",Alaska
10053,A40,,A40,"Cape Simpson AK",Alaska
13942,ORV,,ORV,"Noorvik AK",Alaska
11479,ECG,,ECG,"Elizabeth City NC",North Carolina
12882,LAL,,LAL,"Tampa FL",Florida
13947,OSC,,OSC,"Oscoda MI",Michigan
16363,FHB,,FHB,"Fernandina Beach FL",Florida
13476,MRY,,MRY,"Monterey CA",California
12280,IDA,,IDA,"Idaho Falls ID",Idaho
11042,CLE,,CLE,"Cleveland OH",Ohio
11041,CLD,,CLD,"Carlsbad CA",California
12283,IDP,,IDP,"Independence KS",Kansas
13377,MLU,,MLU,"Monroe LA",Louisiana
13375,MLS,,MLS,"Miles City MT",Montana
16441,CT1,,CT1,"Plainville CT",Connecticut
16526,MA4,,MA4,"Marshfield MA",Massachusetts
15561,VBG,,VBG,"Lompoc CA",California
11049,CLL,,CLL,"College Station/Bryan TX",Texas
14648,RUT,,RUT,"Rutland VT",Vermont
13579,MYU,,MYU,"Mekoryuk AK",Alaska
12436,IYK,,IYK,"Inyokern CA",California
10084,A71,,A71,"Homer AK",Alaska
13574,MYK,,MYK,"May Creek AK",Alaska
13577,MYR,,MYR,"Myrtle Beach SC",South Carolina
14945,SPB,,SPB,"Charlotte Amalie VI",U.S. Virgin Islands
14880,SLQ,,SLQ,"Sleetmute AK",Alaska
11711,FMN,,FMN,"Farmington NM",New Mexico
11659,FDY,,FDY,"Findlay OH",Ohio
11452,DWA,,DWA,"Davis/Woodland/Winters CA",California
11719,FNL,,FNL,"Fort Collins/Loveland CO",Colorado
11656,FDK,,FDK,"Frederick MD",Maryland
11657,FDR,,FDR,"Frederick OK",Oklahoma
10063,A50,,A50,"Big Bay AK",Alaska
13830,OGG,,OGG,"Kahului HI",Hawaii
13832,OGS,,OGS,"Ogdensburg NY",New York
10065,A52,,A52,"Silver Salmon Creek AK",Alaska
15069,SWD,,SWD,"Seward AK",Alaska
11308,DHN,,DHN,"Dothan AL",Alabama
10349,ARC,,ARC,"Arctic Village AK",Alaska
14955,SPN,,SPN,"Saipan TT",U.S. Pacific Trust Territories and Possessions
13934,ORI,,ORI,"Port Lions AK",Alaska
10693,BNA,,BNA,"Nashville TN",Tennessee
13936,ORL,,ORL,"Orlando FL",Florida
13931,ORF,,ORF,"Newport News/Williamsburg VA",Virginia
13930,ORD,,ORD,"Chicago IL",Illinois
13933,ORH,,ORH,"Worcester MA",Massachusetts
15282,TNK,,TNK,"Tununak AK",Alaska
12370,IRC,,IRC,"Circle AK",Alaska
13200,MCK,,MCK,"McCook NE",Nebraska
15041,SUN,,SUN,"Sun Valley/Hailey/Ketchum ID",Idaho
15295,TOL,,TOL,"Toledo OH",Ohio
12375,IRK,,IRK,"Kirksville MO",Missouri
15045,SUU,,SUU,"Fairfield CA",California
12402,ITO,,ITO,"Hilo HI",Hawaii
15049,SVA,,SVA,"Savoonga AK",Alaska
15048,SUX,,SUX,"Sioux City IA",Iowa
12279,ICY,,ICY,"Icy Bay AK",Alaska
12278,ICT,,ICT,"Wichita KS",Kansas
10666,BLI,,BLI,"Bellingham WA",Washington
12175,HNS,,HNS,"Haines AK",Alaska
12173,HNL,,HNL,"Honolulu HI",Hawaii
12171,HNH,,HNH,"Hoonah AK",Alaska
10747,BRO,,BRO,"Brownsville TX",Texas
13480,MSC,,MSC,"Mesa AZ",Arizona
15671,VWZ,,VWZ,"Granite Creek Mine AK",Alaska
10744,BRL,,BRL,"Burlington IA",Iowa
13485,MSN,,MSN,"Madison WI",Wisconsin
13484,MSL,,MSL,"Muscle Shoals AL",Alabama
13487,MSP,,MSP,"Minneapolis MN",Minnesota
13486,MSO,,MSO,"Missoula MT",Montana
14101,PHN,,PHN,"Port Huron MI",Michigan
14100,PHL,,PHL,"Philadelphia PA",Pennsylvania
14102,PHO,,PHO,"Point Hope AK",Alaska
14107,PHX,,PHX,"Phoenix AZ",Arizona
13152,MA1,,MA1,"Edgartown MA",Massachusetts
14109,PIB,,PIB,"Hattiesburg/Laurel MS",Mississippi
14108,PIA,,PIA,"Peoria IL",Illinois
11834,FYV,,FYV,"Fayetteville AR",Arkansas
11833,FYU,,FYU,"Fort Yukon AK",Alaska
10529,BDL,,BDL,"Hartford CT",Connecticut
14843,SJU,,SJU,"San Juan PR",Puerto Rico
11274,DBQ,,DBQ,"Dubuque IA",Iowa
13689,NJK,,NJK,"El Centro CA",California
10449,AXN,,AXN,"Alexandria MN",Minnesota
11272,DBN,,DBN,"Dublin GA",Georgia
11577,ERI,,ERI,"Erie PA",Pennsylvania
13682,NIP,,NIP,"Jacksonville FL",Florida
13681,NIN,,NIN,"Ninilchik AK",Alaska
12878,LAF,,LAF,"Lafayette IN",Indiana
11278,DCA,,DCA,"Washington DC",Virginia
13685,NJ1,,NJ1,"Berlin NJ",New Jersey
14992,SSB,,SSB,"Christiansted VI",U.S. Virgin Islands
14993,SSC,,SSC,"Sumter SC",South Carolina
15215,TIQ,,TIQ,"Tinian TT",U.S. Pacific Trust Territories and Possessions
14996,SSI,,SSI,"Brunswick GA",Georgia
10190,AFK,,AFK,"Nebraska NE",Nebraska
11375,DOV,,DOV,"Dover DE",Delaware
11376,DPA,,DPA,"Chicago IL",Illinois
13158,MAF,,MAF,"Midland/Odessa TX",Texas
10590,IFP,,IFP,"Bullhead City AZ",Arizona
12306,LOT,,LOT,"Chicago IL",Illinois
13259,MFH,,MFH,"Mesquite NV",Nevada
11905,GGG,,GGG,"Longview TX",Texas
13255,MFD,,MFD,"Mansfield OH",Ohio
13256,MFE,,MFE,"Mission/McAllen/Edinburg TX",Texas
10599,BHM,,BHM,"Birmingham AL",Alabama
13398,MMU,,MMU,"Morristown NJ",New Jersey
15741,WFB,,WFB,"Ketchikan AK",Alaska
13949,OSH,,OSH,"Oshkosh WI",Wisconsin
15626,VQS,,VQS,"Vieques PR",Puerto Rico
10064,A51,,A51,"Wien Lake AK",Alaska
15624,VPS,,VPS,"Valparaiso FL",Florida
15399,TX7,,TX7,"Post TX",Texas
12902,LBL,,LBL,"Liberal KS",Kansas
11028,CKD,,CKD,"Crooked Creek AK",Alaska
12712,KKL,,KKL,"Karluk Lake AK",Alaska
16549,TX9,,TX9,"Winters TX",Texas
12492,JHM,,JHM,"Kapalua HI",Hawaii
10237,AKB,,AKB,"Atka AK",Alaska
11885,GEK,,GEK,"Ganes Creek AK",Alaska
11884,GEG,,GEG,"Spokane WA",Washington
16091,YIP,,YIP,"Detroit MI",Michigan
16542,RBW,,RBW,"Walterboro SC",South Carolina
16541,OBE,,OBE,"Okeechobee FL",Florida
12719,KLG,,KLG,"Kalskag AK",Alaska
14610,RQR,,RQR,"Harbor Springs MI",Michigan
12494,JHW,,JHW,"Jamestown NY",New York
16498,NY7,,NY7,"Skaneateles NY",New York
14197,POB,,POB,"Fayetteville NC",North Carolina
13756,NTD,,NTD,"Port Hueneme CA",California
12653,KEK,,KEK,"Ekwok AK",Alaska
14193,PNS,,PNS,"Pensacola FL",Florida
12141,HKB,,HKB,"Healy AK",Alaska
15411,TYR,,TYR,"Tyler TX",Texas
15843,WRL,,WRL,"Worland WY",Wyoming
15825,CWF,,CWF,"Lake Charles LA",Louisiana
14635,RSW,,RSW,"Fort Myers FL",Florida
14296,PUO,,PUO,"Prudhoe Bay AK",Alaska
12147,HKS,,HKS,"Jackson/Vicksburg MS",Mississippi
13029,LNK,,LNK,"Lincoln NE",Nebraska
10559,BFI,,BFI,"Seattle WA",Washington
10874,CAK,,CAK,"Cleveland OH",Ohio
15523,UXI,,UXI,"Calder Bay AK",Alaska
15527,UXM,,UXM,"47-Mile Mine AK",Alaska
15919,XNA,,XNA,"Fayetteville AR",Arkansas
15481,UOX,,UOX,"Oxford MS",Mississippi
15846,WSB,,WSB,"Steamboat Bay AK",Alaska
15897,WYS,,WYS,"West Yellowstone MT",Montana
14441,QSO,,QSO,"Southbridge MA",Massachusetts
12992,LIT,,LIT,"Little Rock AR",Arkansas
11123,CPS,,CPS,"St. Louis MO",Missouri
11317,DIO,,DIO,"Diomede Island AK",Alaska
11126,CPX,,CPX,"Culebra PR",Puerto Rico
13493,MSV,,MSV,"Monticello NY",New York
13432,MOS,,MOS,"Moses Point AK",Alaska
13433,MOT,,MOT,"Minot ND",North Dakota
13434,MOU,,MOU,"Mountain Village AK",Alaska
13490,MSS,,MSS,"Massena NY",New York
11085,CNM,,CNM,"Carlsbad NM",New Mexico
14539,RKD,,RKD,"Rockland ME",Maine
16552,NC8,,NC8,"Burlington NC",North Carolina
16311,ZNC,,ZNC,"Nyac AK",Alaska
14685,SAV,,SAV,"Savannah GA",Georgia
14314,PVU,,PVU,"Provo UT",Utah
14683,SAT,,SAT,"San Antonio TX",Texas
14081,PGA,,PGA,"Page AZ",Arizona
11697,FLL,,FLL,"Fort Lauderdale FL",Florida
11695,FLG,,FLG,"Flagstaff AZ",Arizona
15687,VZL,,VZL,"Los Alamitos CA",California
12003,GTF,,GTF,"Great Falls MT",Montana
14689,SBA,,SBA,"Santa Barbara CA",California
12266,IAH,,IAH,"Houston TX",Texas
16390,BVU,,BVU,"Beluga AK",Alaska
11459,DYS,,DYS,"Abilene TX",Texas
11592,ESN,,ESN,"Easton MD",Maryland
11456,DXR,,DXR,"Danbury CT",Connecticut
12265,IAG,,IAG,"Niagara Falls NY",New York
11450,DVT,,DVT,"Phoenix AZ",Arizona
16553,ME4,,ME4,"Oxford ME",Maine
15569,VCT,,VCT,"Victoria TX",Texas
14237,PRC,,PRC,"Prescott AZ",Arizona
13970,OTZ,,OTZ,"Kotzebue AK",Alaska
10309,ANP,,ANP,"Annapolis MD",Maryland
12870,KZH,,KZH,"Kizhuyak AK",Alaska
10307,ANN,,ANN,"Annette AK",Alaska
13871,OMA,,OMA,"Omaha NE",Nebraska
12079,HBH,,HBH,"Hobart Bay AK",Alaska
10304,ANI,,ANI,"Aniak AK",Alaska
10300,AND,,AND,"Anderson SC",South Carolina
15554,VAK,,VAK,"Chevak AK",Alaska
12134,HIK,,HIK,"Honolulu HI",Hawaii
16218,YUM,,YUM,"Yuma AZ",Arizona
13321,MIV,,MIV,"Millville NJ",New Jersey
11501,EGA,,EGA,"Chenega AK",Alaska
13282,MGW,,MGW,"Morgantown WV",West Virginia
15412,TYS,,TYS,"Knoxville TN",Tennessee
15008,STC,,STC,"St. Cloud MN",Minnesota
14435,QQY,,QQY,"San Marcos TX",Texas
11159,CSV,,CSV,"Crossville TN",Tennessee
11150,CSG,,CSG,"Columbus GA",Georgia
12243,HVC,,HVC,"Hopkinsville KY",Kentucky
14534,RIW,,RIW,"Riverton/Lander WY",Wyoming
14167,PML,,PML,"Port Moller AK",Alaska
14530,RIL,,RIL,"Rifle CO",Colorado
11013,CIU,,CIU,"Sault Ste. Marie MI",Michigan
11803,FVG,,FVG,"Wickenburg AZ",Arizona
11627,F70,,F70,"Murrieta/Temecula CA",California
11624,EYW,,EYW,"Key West FL",Florida
10620,BIL,,BIL,"Billings MT",Montana
11213,CXC,,CXC,"Chitina AK",Alaska
10469,AZO,,AZO,"Kalamazoo MI",Michigan
12136,HIO,,HIO,"Hillsboro OR",Oregon
10647,BKL,,BKL,"Cleveland OH",Ohio
10627,BIS,,BIS,"Bismarck/Mandan ND",North Dakota
10405,ATT,,ATT,"Atmautluak AK",Alaska
10154,ACK,,ACK,"Nantucket MA",Massachusetts
10155,ACT,,ACT,"Waco TX",Texas
10408,ATW,,ATW,"Appleton WI",Wisconsin
10409,ATY,,ATY,"Watertown SD",South Dakota
10158,ACY,,ACY,"Atlantic City NJ",New Jersey
11813,FVQ,,FVQ,"Donlin Creek Mine AK",Alaska
11977,GRB,,GRB,"Green Bay WI",Wisconsin
16490,AK2,,AK2,"Bear Fish Camp AK",Alaska
12132,HII,,HII,"Lake Havasu City AZ",Arizona
13809,OCF,,OCF,"Ocala FL",Florida
11337,DLH,,DLH,"Duluth MN",Minnesota
10397,ATL,,ATL,"Atlanta GA",Georgia
11230,CYM,,CYM,"Chatham AK",Alaska
14761,SFB,,SFB,"Sanford FL",Florida
10011,1G4,,1G4,"Peach Springs AZ",Arizona
13806,OBU,,OBU,"Kobuk AK",Alaska
11234,CYT,,CYT,"Cape Yakataga AK",Alaska
10016,A03,,A03,"Hallo Bay AK",Alaska
10015,A02,,A02,"Deadmans Bay AK",Alaska
11392,DQL,,DQL,"Anchorage AK",Alaska
13211,MCW,,MCW,"Mason City IA",Iowa
13198,MCI,,MCI,"Kansas City MO",Missouri
11391,DQK,,DQK,"Fort Drum NY",New York
14898,SMO,,SMO,"Burbank CA",California
13192,MCC,,MCC,"Sacramento CA",California
14895,SMK,,SMK,"St. Michael AK",Alaska
12478,JFK,,JFK,"New York NY",New York
14893,SMF,,SMF,"Sacramento CA",California
15257,TLT,,TLT,"Tuluksak AK",Alaska
13194,MCE,,MCE,"Merced CA",California
10511,BCE,,BCE,"Bryce Canyon UT",Utah
12348,INT,,INT,"Winston-Salem NC",North Carolina
12222,HTO,,HTO,"East Hampton NY",New York
12223,HTS,,HTS,"Ashland WV",West Virginia
10713,BOI,,BOI,"Boise ID",Idaho
10454,AXV,,AXV,"Wapakoneta OH",Ohio
12983,LIJ,,LIJ,"Long Island AK",Alaska
12343,INL,,INL,"International Falls MN",Minnesota
13732,NQA,,NQA,"Memphis TN",Tennessee
12228,HUF,,HUF,"Terre Haute IN",Indiana
13541,MVY,,MVY,"Martha's Vineyard MA",Massachusetts
14875,SLK,,SLK,"Saranac Lake/Lake Placid NY",New York
15709,WAA,,WAA,"Wales AK",Alaska
14877,SLN,,SLN,"Salina KS",Kansas
14871,SLE,,SLE,"Salem OR",Oregon
10272,ALS,,ALS,"Alamosa CO",Colorado
